"doi","tittle","author","year","author_year","journal","country","iso_3","locality","continent","longitude","latitude","farm_type","sample_type","sampling_end_date","host","age","antimicrobial","antimicrobial_compound","antimicrobial_class","who_classification","mode_of_action","no_isolates_resistant","no_isolates_intermidiate","no_isolates_susceptible","no_isolates","percent_resistant","percent_intermediate","percent_susceptible","pathogen","strain","odd_ratio","p_value","mic_breakpoint_mg_m_l","mic_minimum_ihibitory_concentration_mg_m_l","production_system","sampling_start_date","no_samples","no_isolates_resistant_to_more_than_one_antimicrobial","prevalence_percent","controls_strain","method","no_organic_production_farms","no_conventonal_production_farms","withdrawal_period_in_years_of_antimicrobials_prior_to_experiment","guidelines","statistical_analyses","laboratory_test","farm_characteristics","notes"
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",5,0,1238,1243,19.2,0,80.8,"Salmonella","","","",">=32","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important","Bactericidal",1,0,1242,1243,3.8,0,96.2,"Salmonella","","","",">=8","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Ceftriaxone","CRO","3rd_gen cephalosporin","Critically important","Bactericidal",0,0,1243,1243,0,0,100,"Salmonella","","","",">=64","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Cephalothin","CEF","1st_gen cephalosporin","Highly important","Bactericidal",5,0,1238,1243,19.2,0,80.8,"Salmonella","","","",">=32","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Chloromphenicol","CHL","Amphenicol","Highly important","Bacteriostatic",1,0,1242,1243,3.8,0,96.2,"Salmonella","","","",">=32","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",0,0,1243,1243,0,0,100,"Salmonella","","","",">=4","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",1,0,1242,1243,3.8,0,96.2,"Salmonella","","","",">=16","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Kanamycin","KAN","Aminoglycoside","Critically important","Bactericidal",2,0,1241,1243,7.7,0,92.3,"Salmonella","","","",">=64","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",0,0,1243,1243,0,0,100,"Salmonella","","","",">=32","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Streptomycin","STR","Aminoglycoside","Critically important","Bactericidal",0,0,1243,1243,0,0,100,"Salmonella","","","",">=64","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Sulfamethaxazole","SMZ","Sulfonamide","Highly important","Bacteriostatic",1,0,1242,1243,3.8,0,96.2,"Salmonella","","","",">=512","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Tetracycline","TET","Tetracycline","Highly important","Bacteriostatic",4,0,1239,1243,15.4,0,84.6,"Salmonella","","","",">=16","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.3168/jds.S0022-0302(06)72271-8","Antimicrobial susceptibility of Salmonella from organic and conventional dairy farms","Ray et al",2006,"Ray 2006","Journal of dairy science","United States of America","USA","Wisconsin","North America",45.77197,-89.926051,"Organic","Feacal",2001,"Cattle","","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important","Bacteriostatic",1,0,1242,1243,3.8,0,96.2,"Salmonella","","","",">=4/76","","",NA,NA,NA,NA,"","",NA,NA,"","CLSI","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2016","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Organic","Caecal",2016,"Chicken","","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",263,0,699,962,27.3,0,72.7,"E.coli","","","","","","",2010,NA,NA,43.3,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2017","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Conventional","Caecal",2016,"Chicken","","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",322,0,640,962,33.5,0,66.5,"E.coli","","","","","","",2010,NA,NA,16.7,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2018","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Organic","Caecal",2016,"Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",350,0,612,962,36.4,0,63.6,"E.coli","","","","","","",2010,NA,NA,43.3,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2019","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Conventional","Caecal",2016,"Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",779,0,183,962,81,0,19,"E.coli","","","","","","",2010,NA,NA,16.7,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2020","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Organic","Caecal",2016,"Chicken","","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",350,0,612,962,36.4,0,63.6,"E.coli","","","","","","",2010,NA,NA,43.3,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2021","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Conventional","Caecal",2016,"Chicken","","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",785,0,177,962,81.6,0,18.4,"E.coli","","","","","","",2010,NA,NA,16.7,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2022","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Organic","Caecal",2016,"Chicken","","Sulfamethaxazole","SMZ","Sulfonamide","Highly important","Bacteriostatic",438,0,524,962,45.5,0,54.5,"E.coli","","","","","","",2010,NA,NA,43.3,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2023","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Conventional","Caecal",2016,"Chicken","","Sulfamethaxazole","SMZ","Sulfonamide","Highly important","Bacteriostatic",402,0,560,962,41.8,0,58.2,"E.coli","","","","","","",2010,NA,NA,16.7,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2024","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Organic","Caecal",2016,"Chicken","","Tetracycline","TET","Tetracycline","Highly important","Bacteriostatic",263,0,699,962,27.3,0,72.7,"E.coli","","","","","","",2010,NA,NA,43.3,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2025","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Conventional","Caecal",2016,"Chicken","","Tetracycline","TET","Tetracycline","Highly important","Bacteriostatic",262,0,700,962,27.2,0,72.8,"E.coli","","","","","","",2010,NA,NA,16.7,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2026","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Organic","Caecal",2016,"Chicken","","Trimethoprim","TMP","Sulfonamide","Highly important","Bacteriostatic",175,0,787,962,18.2,0,81.8,"E.coli","","","","","","",2010,NA,NA,43.3,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2027","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Conventional","Caecal",2016,"Chicken","","Trimethoprim","TMP","Sulfonamide","Highly important","Bacteriostatic",238,0,724,962,24.7,0,75.3,"E.coli","","","","","","",2010,NA,NA,16.7,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2028","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Organic","Caecal",2016,"Chicken","","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",257,0,705,962,26.7,0,73.3,"E.coli","","","","","","",2011,NA,NA,43.3,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2029","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Conventional","Caecal",2016,"Chicken","","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",256,0,706,962,26.6,0,73.4,"E.coli","","","","","","",2011,NA,NA,16.7,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2030","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Organic","Caecal",2016,"Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",385,0,577,962,40,0,60,"E.coli","","","","","","",2011,NA,NA,43.3,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2031","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Conventional","Caecal",2016,"Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",664,0,298,962,69,0,31,"E.coli","","","","","","",2011,NA,NA,16.7,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2032","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Organic","Caecal",2016,"Chicken","","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",385,0,577,962,40,0,60,"E.coli","","","","","","",2011,NA,NA,43.3,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2033","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Conventional","Caecal",2016,"Chicken","","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",658,0,304,962,68.4,0,31.6,"E.coli","","","","","","",2011,NA,NA,16.7,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.prevetmed.2019.104755","Differences in antimicrobial resistance of commensal Escherichia coli isolated from caecal contents of organically and conventionally raised broilers in Austria, 2010–2014 and 2034","Much et al",2019,"Much 2019","Preventive veterinary medicine","Austria","AUT","Austria","Europe",47.732544,14.711659,"Organic","Caecal",2016,"Chicken","","Sulfamethaxazole","SMZ","Sulfonamide","Highly important","Bacteriostatic",257,0,705,962,26.7,0,73.3,"E.coli","","","","","","",2011,NA,NA,43.3,"","",NA,NA,"","","","","",""
